order_id,products
2785463,49414 13575 8843 196 37710 11759
1516308,36865 24852 28465 26558
2720462,37752 4149 16953 22046 23423
2481125,33198 26209 10089 44144
1505169,39180 22035 24852 17706 2611 13646 21614
2214673,45954 45313 28553 24985 24347 14493 45854 34862 45009 38608 1379 33129 8684 24041 24561 42495
2391741,47144 33198 35898 17871 35168 26856 21616 19057
341508,26348
2875779,47626 24925 13176
1937241,21903 35108
3111365,40706 41220 10246 47626 16398 13457 49683 47766 5025 35503 21938 27966 3397 37067 19660 35921 8021 7264 23649 42342 8424 9076 19446
489189,47616 8193 2051 49683 31766 45603 23079 6188 20015 16953 47167 42564 28745 27730 36976 17021 47766 33467 1215 45767 30941 35548 47866 24852 37158 4920 34134 9076 39299 33674 39349 4605
792330,45188 16234 13176
1711925,2051 46616 38453 27730 24160 11945 39097 27845 35045 24852 30489 7452 16185 38777 46969 21903 48058 16349 48110 39928 33787
967626,45066 35369 7781 21137 30391 2298 11520 14084 24852 36127 37158 22825 34262
1284059,16398 45603 8277 47209 23288 11520 2855 14651 21841 1402 39332 40363 48559
1841472,45346 38750 13176
890200,1215 24852
1563765,47626 26209 13409 24184 43662 47766 8424 42736 2295 42768 38164 16185 8518 15290 31717 8174
3309393,18531 47209 12395 19057 8834 19626 27845 6347 13176 33731 6104
288658,33452 37229 32156
1068037,45066 24852 30024 10580
1613532,46149 31805
211267,47626 18465 48679 44632 7781 35951 19057 4210 9339 37524 47766 21267 24852 8518 7021 10096 5491 49044 45007 30192 39928
3052173,21137 21288 14161 43352 39275
2581727,40706 17794 32134 10246 21903 24852 279 30489 36127 13984 45310 24489 2480 30391 11576 1468 39877 5959 46802 1374 31717 45544 48104 10476 21616 43122 5876
1556549,11520 13176
446630,14419
987145,17027 40706 44560 48679 25138 47209 26604
1844839,47626 30776 47717 13031 31555 11688 38837 39408
2700123,45570 16387 21903 21137 44182 26911 11950 18095 42944 36036 27845 42445 27344 26201 10337 49510 17131 3952 41842 13554 14449 13176 19322
848283,14947 24024 44632 43122 35221 8277 13176
519140,6184 26209 30391 31981 37646 24852 39275 10749
778947,30233
635541,11440 9405 27086 18389 11512
2863172,41618 13716 16020 24852 19604 21026 43693 20156 1090 43209 24010 33357 27344 10078 35704 43772
3062074,1 46149 21572 13575 13176 45051
192719,39936 24347
1376351,35951
1370372,8073 2332 6046 8501 37190
1676258,38274 18465 18389
656396,16908 47629 12341 25659 6740 44632 9339 39040 38067 41149 20169 31433 22220 22227 24852 2326 10017 4920 23879 30561 3952 46979 32655 6568 43961
2726684,27966 42265 39275 21009 20574 24852 2326 7131 10172
3123103,40706 44422 47626 45066 24852 16797 48679 7079 11844 5450 27086 4562 40571
8363,24964 48775 42265 46260 19125 32828 42585 32734 8927 33120 20842 13176 26751
1778015,37766 24852 26133 11926 18171 36011 13740 27845 39275 4600 9595
1987854,45066 39947 49191 37938 26168 49235 25199 31404 17638 3819 24830 21267 24852 17191 13646 40396 49628 32740 26620
2514756,7054 24852 4920 42425 23734 18883 5450 5077 6873 43234 5612 8053
766247,8277 21137 24838 27966 24964 21903 43961 31717
395026,32655 35221 16797 23233 9422
1243440,32478 14078
827625,21137 32537 25138 32052 4790 14141 48835 46147 27845 13394 21616 41588 39166
888027,1 10509 47504 6184 27839 45128 37710 37980 46562 23016 14444 13176 45051
3318056,38164 37067 42445 42736
1949086,21903 14233 6948 47209 13176
2130996,21137 24852 14999 3765 23737
1531707,12140
2876773,30742 12315 36944 18027 21616 41588 14462 6873 14074 24830 28985 34126 10080 21449 31717
1823382,45066 24852 33120
2908457,32655 3856 24721 45200 40997 29921
2386746,22666 6366 3473
2924862,44632 29447
681913,5652 31343 42625 4605 20114 34969 28842 28849 27845 37067 19660 36646 8518 46979 24964 20876 35221 16797
1484897,38400 34050 24852 33690
1355695,43394 26629 41990 21137 1940 40469 24852 8087 15902 14240 28204 11437 48186 46906 39363 26201 32864 7781 10343 36724
2327501,24852 5450 1402
2615195,11777 21083 26790 4778 3801 34027 40174 43768 4366 40216 48523 2452 15290 30169 10749
1930476,39180 29077 30252 34358 45368 5818 5450 42450 44632 9444 48230 5876 7413 24184
2375456,24852 39275
3341925,35561 35951
630145,15772 12341 16974
2662615,47626 24852
503085,12545 23835 45437 11937 4799 21709 5479 15985
1828558,16797 21288 43352 13176 8571 23423
3062610,48099
1756466,28920
2265504,49191 44632 20119 48808 21709 24852 20269 32579 35221
2756799,23016 13176
850065,47626 47630 13851 17949 26209 21137 24235 11440 46802 23794 17652 37646 35108 49533 28553 35221 14778 49131 23537 35321
881345,26497 45066 24852 47766 4920 27966 45007 26209
1222202,28745 17600 7963 27966 33120 41842 21903 16797 32170
1194995,21903 45223 25138 11193 39275 17902 19057
1516882,6341 42342 8138 35914 6927 13176 27705
3419574,35527
1759310,25466
1658737,25610 27750 24184 5785 13984 5876 28476 27966 20842 21903
820449,7054 30489 9839 36724
297131,21903
1176648,13575 12341 15541 33081 43352 39275 26604 8048
1080612,17948 39475 21616 35045 42803 8518 41290 4945 13176 21903 1940
1061897,23621 13966 196
532252,21195 196 23662
1242386,34844 5876 47766
678235,23693 1688 39646 47329 23909
702235,21137 5750
1291970,16291 22089 20309 8022
308264,44560 25623 13870 18523 47209 6287 21137 5785 9372 7350 31927 29370 15050 5876 22825 18232 4920 27966 8006 13660 30561 19816 13176 46979 14732 32655 21903 43961 12745 17872 49111 31720
1098337,47621 141 30233 4274 4920 12987 29117 28745 21709 48229 4461 4472 40063
1472331,11009 46979 8073 47626 28427 49683 24852 3999 10403 5923 1571 22699 14381 17600 5450 45014 38371 43504 43772
1678375,18023 6184 21137
1763504,6087 12341
104318,21137 24852 3765 40174
2392155,12606 11894
1531618,27156 34335 26209 4193 47209 34969 27845 40706 41220 24852 28985 9020 5456 13176 30599 10129 9623 21938 31717
1197395,35504
3045030,6825 35762 18370
1362848,24852 2719 31396 48681 12210 4210
2662608,18439 26377 32534 23909 42943
1191837,18465 34358 43635 47734 27845 48364 3376 13176 24535
3022429,47626 48679 47209 19068 5250 43662 40723 24852 28985 23959
8188,24964 15630 3599 21903 49683 47893 22935 30489 32665 30492 16185 28985 27845 24184 45007 41950 33000 13176
1587523,31915 20039
1150654,47626 35383 5699 35914 9290 49235 47209 21616 17530 21137 37011 31915 26283 13488 34993 30391 22713 28862 4799 6348 27344 19154 5334 47325 11512 43772 38164 5922 39203 22832 16185 46906 27966 5438 29506 48453 23375 49488 22888 49519 13176 20345 38274 7559 12703 9124 33198 39877 24518 1999 17878 46049 31215 43504
2854796,22151 41362 27429 36011 8884 22071 49247 9075
1559507,6184 5258 13259 10509
3348685,5161 1158
1372067,9124 22155 34448
3366084,18443 32478
306259,10753 47626 287 26836 46586
1490258,16797 20144 7088 12606 37067 23375 16213 117 13176
1543051,11784 16589 19678 8424 13176 33198
520685,47630 21137 2966 18465 37067 33352 33754 17628 23650 19691 33787
213822,31759 21903 42265 7131 3298 35561 39534 39922 13176
746260,49030 38563 9387 17617 20305
2055514,24852 47766 16797 22124
227884,15424 24852
2037257,13575 21288 19660 8048 25588 13176
604986,21137 24852 47766 43961 43352 17122 47610 22908
334377,19505 7781 21137 47766 8518 13176
2531119,30849 45954 7069 14651 5077 40310
1876410,20940 38928 16797
3020895,24852
255859,20876 11543 10912 26915 16167 30639 34993 11512 35522 45123 12745 40910 46681 4314 49247 23804
928627,19660
3023648,39558 47626 21903 8859 37687 30169 7781 8174 23543 13176 38777
1503751,20738 30499 36550 49235 2078
973054,6656 21903 10768 30489 48679 28199 36011 28986 12745 27344 27730 8277 47209 13176
2045272,18049 277 43704 46651 18622 10954 9932 13136 27092 23020 5750 45176
1611034,21137 24852 25134 44142 17279
1440294,10814 27744 24184 30391 42701 11520 35108 46979 32134 21903 22935 21938 5618
843375,32403 13977
443872,46088 12817 21573 2120 36425 41131 26396 4398 34619 350 47977 10613 3459 4493 31154 6105 4595
2346070,24852 8239 28985 13889 5450 49383 39275 40186
1812624,46676 19057 47740 21137 36070 3819 24838 27966 38739 49520 13176 22963 34262 10749
516431,15902 6948 4658 21709 34430
2190129,30726 45066 49683 41509 41557 5744 29307 18110 45761 6348 3298 40753 24372 37188 6493 19348 11182 26040 34234 27086 19930 28156
3099915,43965 26604 4605
2585859,17949 37947 5258 21137 5785 10912 18594 9387 30908 30949 25340 24852 26915 22825 27966 25965 39794 46979 37766 21903 12745 9689 11737 27104
663064,5785 20915 9292
1628123,24852 25544
2362483,5120 42579 21137 30391 37067 27864 48857 8424 40174 43772 11520 24838 27966 33120 13176 46979 36746 5077 9689 27104
3413392,24852
421861,31299 49235 5750 14999 34969 5794 23339 42828 3919 9076 13176 18818 46572 8174 15866
651234,17988 40709 30489 7963 48415 6948 39747 34668 13166 13176 39877 45544
443880,28289 34197 47766 8627 14947 13176
2911077,28626 12606
2894503,2748
18531,44683 34321 24852 8474 23341 27841 37065 459 31725 4210 29309
330274,11520 40706 20995 46979 21903 21137 47766 24489 27966 27104 47209 39275 4210 5876 39928 10749
2466465,21903 34197 38452 3896 9839
1442066,41539
2969343,21137 42736 24852 11576
2755113,49083 43154 13042 20955 31805
2936120,24838 45200 21137 22935 20632 42265 44570 36389 13609 22825 23339 11182 1463 27966 25931 19019 38108 41950 26209 31717 47209 3957 43768 44795 10749 7806
2981862,41579
1950741,27662 26168 37067 19677 25824 30489 812 5450 27521 11182 43961 18362 42445
2884727,24852
707009,7715 11325 49235 21616 21137 5785 37646 24964 32655 13225 42445
497684,26135 29615 14645 49363 18394
2154816,22035 49215 43086 21137 27845 38689 29487 27966 42828 43352 39275 13176 33754
604109,18059 27020 1940 24852 28204 432
462804,16642 14734 25890 19154 44375 18150 13176 1919
871787,35221 27325 21709 26209 5876
160099,47629 3599 10814 35921 47209 9339 21137 8339 9881 35523 20186 37646 24852 14633 29999 29487 28985 5450 12144 21903 38293 32689
2587900,45066 49683 48666 48230 7806 34466 24799 2825 29487 28465 16185 46906 31040 44359 42828 47965 21903 34214 432 20919 9681 42450 25043 7131 18926 10749
116153,44632 47209 21709 23805 38689 35221
927784,13176
3382981,40961 3599 31343 17008 47766 38557 27344 34005 24852 23377 35199 1511
647747,39040 24964 18739 34243 43086
3309977,21903 24852 45123
172573,24964
1494477,17723 8022 13176 34688
1827814,30871 27316 43961 46654 48705
128469,40198 8730 18721 49191 2481 15925 18104 47683 39781 49517 21616 21243 26620
2935142,41602 45064 39434 47626 49683 24852 28823 16797 14399 32605
1800415,12341 43352
741026,48779 21011 25110 22935 31778 1461 23734 3262 4192
1028563,27554 42157 43154 41371 43772 27102
1911600,47766 28842 5025
1165781,24852 46941 42731
2639950,21288 39275 21903 21137 13176 43352 42265
1522143,39040 44683 21903 47766 34243 24799
1156622,22959 41950
1564909,20995 28688 12834 15404 28226 40516 25670 34894 4697 39561 45200 21137 48287 27307 9421 37158 37687 14668 22866 38739 47977 12139 18811 2966 40877 47029 47079 31220
1689551,33120 39275 21903
1009512,18465 1463
275947,44290 34063 44085 15042 43867 4713
1288003,11520 24838 5134 48679 39877 39275 19057 13176
464517,11826 26209 21137 9912 41808 1511
934994,27392 5514 21903 45007
3378768,30142
1578265,10246 4357 38164 12440 22170 37276 27423 25890 15273 35383 45635 36165 33754 7388 4957 46820
2387149,2611 21376 16797 49075 33788
1276161,33002
565286,17794 45066 47626 14867 24852 32163 8239 27966 41665 4945 43352 45416 23288
3067613,21137 42265 25890 21543 31343 42495
2361352,47626 9779 26209 4799 22227 43789 33055 25890 4920 8021
3136210,41594 24852 31663
1005664,40001 8424 21386 21903 21137 14870 13176
1388427,27652
430940,49683 27966 47209 39275 13176
3400252,43014 35951 47866 27925 8518 13176 46969
509783,9484 35221 5785 35504 41805 21709 44632 25435 26620
2556493,28204 21616 47766 30471 24852 2855 4920 20345
837243,38054 49587 35956
1249753,5120 47626 23079 39984 8518 8021 24964 39812 21903 22935 27086 17872 27104 31717
99497,14897 47209 3792 24852 38701 30659 49098
1880000,39721 17706 35921 13176
304214,8859 33198 3835
2117142,42265 15772 16797 21288 6184 43352 29794 26604 13176
68231,8309 7521 13176
64882,28427 19895 41983
2997977,21903 42447 35951
943875,21019
3312403,17461 28849 5322 8424 39190 38273 38293 22935 27104
2500905,37464
1537477,11821
2611132,23622 8277 2748 14084 33080 8518 45946 39877
1895579,47209
983438,33000 21386 43352
2134382,49235 35951 18615
710067,5258 37687 8859
126017,16020 24852 47766 16797 46510 5679 23341 47672 9020 42460 30960 4210 46584
2754136,21137 49683 24852 36011 5450
1379985,24852 29373
1685398,17794 24852 47766 30233 34969 12703 38456 40545 9337
3256785,5782 16185 32573 45761
2289606,47626 26209
169915,47626 42389 47766 2086 23230 45013 8021 5212 1890 18670 39921
451736,21903 7185 28071 17706 26620 41149 27344 34128 44632 23644 47209 28156
689390,13176
2023947,24852 35613 47977 41722
3249425,14853 32523 10129 47526 31801 34658 39275 41198 35951 46969 10749
528740,20995 13829 45 32864 24852 28993 40268 27470 24497 39877 5068 45007 21463 27104 39409 17396
1372919,22849 39276 16249 22805 28985
2408719,35072 25109 29077 12572 24099 19894 4932 19816 19057 13176
2026812,24964 42450 44632 18531
167873,8230 49192 49236 47209 27845 44815 36646 27966 8518 35163
2723797,45066 47626 47148 2611 26209 44142 8833 12467 4799 19659 8424 40174 40706 24852 42265 25890 28986 40257 8518 21334 39275 13167 6532 33674 21903 41375 21938 8138 4605
2032217,47621 47209 21137 35503 21174 27845 37646 23835 22825 13176 38293 30639 34243 27104
1743017,30639
1983858,2717 1831 44085 31964
3299223,49191 49235 20119 25931 32655 21410 5566
853290,36070 24852 11512
2258443,5258 6184 4920 13176
658867,15872 22021 48270 26384 15905 48423 22825 32689 35004 23102 1090 45763 45282 45679 49267 39799
1792555,4605 5785 49235 44631 13176
1433799,36865 21616 47766 24852 31717
2509044,26209 47209 28289 21137 26790 17630 4920 22856 13176 21903 27548
3107564,31394 16589 5360 24954 22367
280806,13575 21137 13176 40120
219759,2962
1330978,24852
2442472,22035 7715 10814 10337 5785 35503 3793 16617 4855 5479 32139 38312 49075 47610
1502437,19174 47977
593527,4210 24852 39910
510246,25471
1419744,17487 35939 40198 46886 46979
339159,10753 17794 1158 44683 25272 27705 11707 41149 23236 26701 9550 21463 47209 19311 3957 13176 46969
263953,26209 21616 11945 2732 39108 11520 30492 37173
2263140,47626 17948 28204 26209 47209 9339 14462 30450 36695 13176 38293 24489 34243 33232
2239146,45066 33452 23248 24852 2971
2613079,32455 32478
1064164,17545 47626 20114 47516 47144 28204 23341 28083 6383 41594 44666
1592266,35221
37642,6833 44632
148793,47626 47144 26209 35948 46802 24852 12614 34126 21903
890480,39560 20114 24852 26493
418348,16696 43727 4210 44022 19863 38200
1641615,6550 33950 4649 1215
1360432,23020
3290929,27147 23082 6448 39224 2745 26709 34520 33894 25830 31981
705915,27521 26369 17948 3628 33000 1516 4472
3323933,11520 30489 17704 16987 47209 13176 45946 25466
554001,22035 47766 47209
1432993,47209 44359 21903
2799230,4137 49235 36956 43117 39032 20604 37003 41120 28842 20682 26863 24852 43295 16707 8518 41290 33122 6532 16797 4562 20955 14814 27104 41453 4605 16900 14852 41517 14897 23102 35430 4753 31469 41714 43772 37634 33565 4919 9076 17316 29628 39877 46041 46097 1090 48205 35921 44167 27794 5268 19627 9387 9411 27845 21737 40174 38200 9551 34134 1391 40332 36278 3529 36307 30169 30192 46595 34362 5737 38544 24279 40708 38729 36695 24427 30591 14218 49044 36763 28571 32689 36838 30696
3314281,8277 13176
2049779,24852 28199 40516 3526 43974 33351 9076
505397,10343 4217 47766 17668 24852 40310 29091 33754
577706,12545 21903 49683 24852 21267 34969 28204 19261 5212 5479
1007185,28682 21903 21137 30353 20754 24891 27966 8518 34262 44632 26209 47209
146612,4 32019 39448 21019 6686 39464 18104 9534 6735 22882 36214 4986
2859965,21137 13176
2415900,24024 20842 17652 23288
2858681,5013 23082 25461
2935253,35595 39190 45104
2322422,14371 28204 21137 24838 45866 33125 45970 44961
2082938,7847 35371 19953 3836
1523654,35507 37658 8590 46023
2957920,36869 19370 11961 6980 22220 1240
2086127,12606 47626 40332 14927 39475 24852 25588 1181
1815710,34050 48142 38928 41400 12476 196 49235 43739 3298 46562 13032 13042 21754
966839,24964 21137 13629 21616 13176
2160319,47626 5262 5785 27336 5385 14111 9020 33198
214407,5985 31985 12341
3291619,16797 12341 33000
3151873,38689 16262 45066 26252 21903 25146 41950
520065,12341
172709,40198 47626 45066 24852 14870 28054 43545 16797 17949 22825 14766 2480 23986 4920 48057 38456 27966 12614 6348 9421 39886 8277 1879 11737 16987 16988 26209 2019 47209 31215 4472 46969
2841397,37646 21137 34466 30391 27336 12756 26209 31720 48511
1174131,47626 21137 14084 24852 27966 37766
2903101,5514 26894 21903 28204 44632 8424 39275
1668898,37646 24852 39190 12195 17316 17704 25134 45231 24631 16570 40516 35921 12771
196979,30340 48657 6719 14036 7781 26604
1644302,26369 4605 21903 24852 18465 47029 35383 1215 35264 27845 6104 4957 27104 44275
3186382,45066 5134 22035 27156 39964 34851 49236 14947 13431 30850 15008 23206 17579 35504 24852 42828 25949 43875 43889 10114 32655 21936 25551 41950 24561 27639
342979,36865 45066 42557 12384 8309 9550 40311 17794 20876 21903
253078,39475 47209 30385 27845 42719 7948 24852 34590 25890 21938 43961 33731 8138
2927283,20600 38383 3957
3245934,24964 24838 21903 22935 49175 18479 25138 44359 27086 34126 31717
2834814,47626 24852 32923 35121 40759 14410 34262 44632 27104 26209 40298 39275 18670 42356
1121374,47766 45223 24764 8518 11087 44753 4945 26209 31717 33401
1746028,1039 39475 26165 49235 8277 42768 42828 43394 47585 37357
3219717,24838 14985 34448 21137 22035 30489 1463 23485 5077 8277 365 13166 22260 13176
2205722,47626 39958 47144 12075 22959 5450 37335 26209 36076 28021
1347920,10246 17948 581 31315 44632 42585 26209 7781 18027 19057 39561 39578 2228 4799 4288 48835 27344 30450 10998 49416 7948 13083 16185 5450 38739 36695 9058 13176 21903 17828 24489 432 49075 15290 18370 47044 8138 45007 17872 6104 32227 46064 39409 46584 4605
